ProductName,Price,PcBrand,PcModel,EltCondition,EltWarranty,LaptopScreenSize,PcCpu,PcRam,PcVga,PcDriveCapacity,EltOrigin,Address,ShopRating,Comments
Lenovo Yoga 260 FHD Touch xoay gập 360..i5 th6..8G,4300000.0,Lenovo,Yoga,Đã sử dụng (chưa sửa chữa),3.0,11.95,Intel Core i5,8.0,Onboard,256.0,,Tp Hồ Chí Minh,5.0,1.0
maccbook air 2017 8/128gb bán/giao lưu điện thoại,6000000.0,Apple,Macbook Air,Đã sử dụng (chưa sửa chữa),4.0,13.95,Intel Core i5,8.0,Khác,128.0,,Đắk Lắk,4.7,4.0
Thinkpad X13 Gen 2 i5 1135G7/8GB/256GB VN,11900000.0,Lenovo,ThinkPad,Mới,,13.95,Intel Core i5,8.0,Onboard,256.0,Việt Nam,Tp Hồ Chí Minh,4.6,12.0
"Dell Precision 5540 - i7 9750H, ram 32GB, Màn 4K",15500000.0,Dell,Precision Mobile Workstations,Đã sử dụng (chưa sửa chữa),3.0,15.95,Intel Core i7,32.0,NVIDIA,256.0,,Hà Nội,4.3,4.0
asus rog,9800000.0,Asus,ROG Strix Scar,Đã sử dụng (chưa sửa chữa),,15.95,Intel Core i5,8.0,NVIDIA,512.0,,Thái Bình,3.3,8.0
Giá Cực Tốt - Dell Latitude E5450,3200000.0,Dell,Latitude,Đã sử dụng (chưa sửa chữa),4.0,13.95,Intel Core i5,8.0,Onboard,128.0,,Tp Hồ Chí Minh,5.0,1.0
📣Bán 1 cặp dell COR I5 GIÁ 1.8 TRIỆU📣📣📣,1800000.0,Dell,Latitude,Đã sử dụng (chưa sửa chữa),4.0,13.95,Intel Core i5,4.0,Onboard,320.0,,Tp Hồ Chí Minh,4.7,31.0
MACBOOK ARI 2018 ( 13 inch+ 128gb+ Retina i5),11500000.0,Apple,Macbook Air,Đã sử dụng (chưa sửa chữa),0.0,13.95,Intel Core i5,8.0,Khác,128.0,,Tp Hồ Chí Minh,5.0,1.0
macbook pro 2018 touchbar,11500000.0,Apple,Macbook Pro Touch Bar,Đã sử dụng (chưa sửa chữa),,13.95,Intel Core i5,8.0,,256.0,,Lâm Đồng,4.7,3.0
Dell E6520,1500000.0,Dell,Latitude,Đã sử dụng (chưa sửa chữa),,15.95,Intel Core i3,4.0,AMD,128.0,,Bình Thuận,4.9,15.0
Lenovo Thinkpad Ideapad Yoga i3 i5 i7 đẹp nguyên z,9900000.0,Lenovo,ThinkPad,Đã sử dụng (chưa sửa chữa),4.0,13.95,Intel Core i7,16.0,Onboard,1000.0,Việt Nam,Tp Hồ Chí Minh,4.6,18.0
Lenovo Thinkpad T410,2000000.0,Lenovo,ThinkPad,Đã sử dụng (chưa sửa chữa),0.0,13.95,Intel Core i5,4.0,NVIDIA,128.0,,Tp Hồ Chí Minh,5.0,1.0
Nitro 5 R7 5800H RTX 3060,21000000.0,Acer,Nitro 5,Đã sử dụng (chưa sửa chữa),0.0,15.95,AMD,16.0,NVIDIA,1000.0,,Tp Hồ Chí Minh,,
Asus X451CA Intel N2117u SSD 128G mh 14ich,2500000.0,Asus,X series,Đã sử dụng (chưa sửa chữa),,13.95,Intel Pentium,2.0,Onboard,128.0,Việt Nam,Tp Hồ Chí Minh,5.0,47.0
laptop asus vivobook a412 còn mượt như mới,8900000.0,Asus,Dòng Khác,Đã sử dụng (chưa sửa chữa),0.0,13.95,Intel Core i5,8.0,Khác,512.0,,Tp Hồ Chí Minh,,
HP Probook 440 G1 i5 4210M/ RAM 8GB/ SSD 256GB/ HD,3600000.0,HP,ProBook,Đã sử dụng (chưa sửa chữa),,13.95,Intel Core i5,8.0,Onboard,256.0,,Tp Hồ Chí Minh,5.0,1.0
Dell Alienware M15 R7 2K 240hz Fullbox Likenew 99%,35500000.0,Dell,Alienware,Đã sử dụng (chưa sửa chữa),4.0,15.95,Intel Core i7,16.0,NVIDIA,512.0,,Tp Hồ Chí Minh,4.8,12.0
Giá Cực Tốt - Dell Vostro 3510,7000000.0,Dell,Vostro,Đã sử dụng (chưa sửa chữa),4.0,15.95,Intel Core i3,8.0,Onboard,256.0,,Tp Hồ Chí Minh,5.0,1.0
Legion 5 i5 12500H/16G/512G/RTX 3050Ti/165Hz BH 3N,24500000.0,Lenovo,Legion Y Series,Đã sử dụng (chưa sửa chữa),4.0,15.95,Intel Core i5,16.0,NVIDIA,512.0,,Tp Hồ Chí Minh,5.0,19.0
DELL INSPIRON 5570 RAM 16GB SSD 256GB SIÊU KHỦNG,7600000.0,Dell,Inspiron,Đã sử dụng (chưa sửa chữa),0.0,15.95,Intel Core i7,16.0,Khác,256.0,,Tp Hồ Chí Minh,,
DELL XPS 9360 i7,11500000.0,Dell,XPS,Đã sử dụng (chưa sửa chữa),,13.95,Intel Core i7,8.0,,512.0,,Đà Nẵng,3.9,5.0
All in one lenovo Ideapad miix 510 cảm ứng tốt,5990000.0,Lenovo,IdeaPad,Đã sử dụng (chưa sửa chữa),4.0,11.95,Intel Core i3,4.0,NVIDIA,128.0,,Tp Hồ Chí Minh,4.6,52.0
Macbook Pro 16inch 2019 Full model / LikeNew,22000000.0,Apple,Macbook Pro Touch Bar,Đã sử dụng (chưa sửa chữa),,15.95,Intel Core i9,,Khác,1000.0,,Tp Hồ Chí Minh,4.6,42.0
Dell Precision 7510 i7 6820HQ 16G 512G M2000 FHD,11900000.0,Dell,Precision Mobile Workstations,Đã sử dụng (chưa sửa chữa),4.0,15.95,Intel Core i7,16.0,NVIDIA,512.0,,Tp Hồ Chí Minh,,
"ASUS X553MA, N2840, RAM 4G, SSD 128G, 15.6IN",2900000.0,Asus,X series,Đã sử dụng (chưa sửa chữa),1.0,15.95,Intel Celeron,4.0,Onboard,128.0,,Tp Hồ Chí Minh,4.8,34.0
PAVILION 15s-du1105Tu CORE I3 10110U,16000000.0,HP,Pavilion,Đã sử dụng (chưa sửa chữa),0.0,15.95,Intel Core i3,32.0,Khác,256.0,,Kiên Giang,,
Mac Air 2015 đẹp,6400000.0,Apple,Macbook Air,Đã sử dụng (chưa sửa chữa),,13.95,Intel Core i5,8.0,,128.0,,Đà Nẵng,5.0,1.0
𝐀𝐒𝐔𝐒 𝐓𝐔𝐅 𝐅𝐗𝟓𝟎𝟔 - 𝐋𝐚𝐩𝐭𝐨𝐩 𝐠𝐚𝐦𝐢𝐧𝐠 𝐠𝐢𝐚́ 𝐜𝐡𝐢̉ #𝟏𝟒𝐭𝐫,13990000.0,Asus,Dòng Khác,Đã sử dụng (chưa sửa chữa),4.0,15.95,Intel Core i5,8.0,NVIDIA,512.0,,Đà Nẵng,4.4,8.0
Asus F451c core i3 ram 4gb 500gb,1600000.0,Asus,Dòng Khác,Đã sử dụng (chưa sửa chữa),,13.95,Intel Core i3,4.0,,500.0,,Tp Hồ Chí Minh,5.0,1.0
Thinkpad T14s Gen 2 i7-1185G7 / 16G / 512G / FHD,17500000.0,Lenovo,ThinkPad,Đã sử dụng (chưa sửa chữa),3.0,13.95,Intel Core i7,16.0,Onboard,512.0,,Tp Hồ Chí Minh,,
Dell Latitude E3380 - Core I3 6006U Ram 4G SSD 13',3900000.0,Hãng Khác,Dòng Khác,Đã sử dụng (chưa sửa chữa),,13.95,Intel Core i3,4.0,Onboard,128.0,,Thừa Thiên Huế,4.8,17.0
thinkpad x1 carbon 10 i7/16/512/fhd new no box,31500000.0,Lenovo,ThinkPad,Mới,4.0,13.95,Intel Core i7,16.0,Onboard,512.0,,Tp Hồ Chí Minh,4.0,1.0
DELL LATITUDE 3590 15.6 INCH XÁCH TAY NHẬT BẢN,6000000.0,Dell,Latitude,Đã sử dụng (chưa sửa chữa),,15.95,Intel Core i5,8.0,Onboard,256.0,,Tp Hồ Chí Minh,4.6,12.0
laptop Hp i7 thế hệ 5,5500000.0,HP,Envy,Đã sử dụng (chưa sửa chữa),0.0,11.95,Intel Core i7,4.0,Onboard,128.0,,An Giang,4.3,6.0
"Dell 5458 Core I5 - Th5 Ram 4G SSD Vga 2G Game,...",4999000.0,Hãng Khác,Dòng Khác,Đã sử dụng (chưa sửa chữa),,13.95,Intel Core i5,4.0,NVIDIA,128.0,,Thừa Thiên Huế,4.8,17.0
LAPTOP ASUS K53S,1700000.0,Asus,K series,Đã sử dụng (chưa sửa chữa),1.0,15.95,Intel Core i3,4.0,NVIDIA,128.0,,Cần Thơ,5.0,2.0
Laptop Asus Asupro X550LD core i7 học autocad,5799000.0,Asus,X series,Đã sử dụng (chưa sửa chữa),0.0,15.95,Intel Core i7,8.0,NVIDIA,128.0,,Vĩnh Long,,
🍎dell e7240 i7 4600U mỏng nhẹ bỏ cốp xe,3200000.0,Dell,Latitude,Đã sử dụng (chưa sửa chữa),,,Intel Core i7,4.0,Khác,128.0,,Tp Hồ Chí Minh,4.9,6.0
[NEW] 𝐇𝐏 𝐄𝐧𝐯𝐲 𝐋𝐚𝐩𝐭𝐨𝐩 𝟏𝟓 - Ultrabook siêu xịn,17000000.0,HP,Envy,Mới,4.0,15.95,Intel Core i5,8.0,Onboard,256.0,,Cần Thơ,4.4,5.0
✅𝐀𝐒𝐔𝐒 𝐕𝐀̆𝐍 𝐏𝐇𝐎̀𝐍𝐆 𝐗𝐄𝐌 𝐏𝐇𝐈𝐌 𝐌𝐔̛𝐎̛̣𝐓 𝐌𝐀̀✅ 𝐔𝐒𝐀✅,2300000.0,Asus,B series,Mới,4.0,15.95,Khác,8.0,Khác,128.0,,Tp Hồ Chí Minh,4.9,49.0
Lenovo T490S i7 16gb 1tb nguyên zin,12800000.0,Lenovo,ThinkPad,Đã sử dụng (chưa sửa chữa),4.0,13.95,Intel Core i7,16.0,Onboard,1000.0,,Tp Hồ Chí Minh,5.0,6.0
"Macbook pro retina 13"" 2014 MGX82 i5/8/256 góp 0%",6000000.0,Apple,Macbook Pro,Đã sử dụng (chưa sửa chữa),0.0,13.95,Intel Core i5,8.0,Onboard,256.0,,Tp Hồ Chí Minh,4.3,45.0
Acer Gaming Aspire 7 A715-42G-R4XX,10000000.0,Acer,Aspire,Đã sử dụng (chưa sửa chữa),0.0,15.95,AMD,16.0,NVIDIA,250.0,,Hà Nội,4.0,1.0
INTEL N3150,2600000.0,Lenovo,Dòng Khác,Đã sử dụng (chưa sửa chữa),,13.95,,4.0,Onboard,128.0,,Tp Hồ Chí Minh,3.0,2.0
Laptop Vaio 132 4g 128ssd,2600000.0,Sony,Y Series,Đã sử dụng (chưa sửa chữa),0.0,11.95,Intel Core i3,4.0,Onboard,128.0,,Tp Hồ Chí Minh,3.7,11.0
MacBook Pro 14” 2021 – (M1 Pro/16/512) – FULLBOX,35490000.0,Apple,Macbook Pro Touch Bar,Đã sử dụng (chưa sửa chữa),,15.95,Khác,16.0,Khác,512.0,,Hà Nội,4.0,1.0
Laptop Dell Latitude 5410 Hàng US Đẹp Keng,9800000.0,Dell,Latitude,Đã sử dụng (chưa sửa chữa),0.0,13.95,Intel Core i5,16.0,Onboard,256.0,,Tp Hồ Chí Minh,4.6,9.0
DELL Latitude 7300 NHỎ GỌN GIÁ ĐANG RẤT TỐT,7990000.0,Dell,Latitude,Đã sử dụng (chưa sửa chữa),5.0,13.95,Intel Core i5,8.0,,256.0,,Thừa Thiên Huế,4.7,6.0
"Hp Elitebook x360 1040 G8, 1030 G4 zin mỹ 100%",16500000.0,HP,Elitebook,Đã sử dụng (chưa sửa chữa),,13.95,Intel Core i7,16.0,Onboard,512.0,,Tp Hồ Chí Minh,4.4,5.0
i5/8250_8g_128g_pin chai_mh 14in FHD_loa to_ko lỗi,4200000.0,Acer,Aspire,Đã sử dụng (chưa sửa chữa),,13.95,Intel Core i5,8.0,,128.0,,Tp Hồ Chí Minh,4.0,9.0
Laptop Asus VivoBook X515EP i5 1135G7/8GB/512GB,9000000.0,Asus,X series,Đã sử dụng (qua sửa chữa),4.0,15.95,Intel Core i5,8.0,NVIDIA,512.0,,Vĩnh Phúc,,
ThinkPad P52 i7-8850H/32Gb/512Gb/P3200 6Gb/FHD 99%,17700000.0,Lenovo,ThinkPad,Đã sử dụng (chưa sửa chữa),3.0,15.95,Intel Core i7,32.0,NVIDIA,512.0,Mỹ,Tp Hồ Chí Minh,5.0,10.0
"HP 15-AU I5 7200/RAM 8/15.6"" FULL HD/MÁY ĐẸP 96%",6000000.0,HP,Pavilion,Đã sử dụng (chưa sửa chữa),,15.95,Intel Core i5,8.0,Onboard,128.0,Việt Nam,Hà Nội,5.0,9.0
"ThinkPad X1 Carbon Gen 6 i7 8550U 16G Ram, 1,1Kg",11800000.0,Lenovo,ThinkPad,Đã sử dụng (chưa sửa chữa),,13.95,Intel Core i7,16.0,Onboard,512.0,Mỹ,Tp Hồ Chí Minh,5.0,23.0
Hp Pavilion 14-Ce vỏ nhôm,5500000.0,HP,Pavilion,Đã sử dụng (chưa sửa chữa),,13.95,Intel Core i3,8.0,Onboard,256.0,,Hà Nội,4.8,6.0
MACBOOK PRO M1 RAM 8GB & SSD 256GB (XÁM ĐEN),20800000.0,Apple,Macbook Pro Touch Bar,Đã sử dụng (chưa sửa chữa),,13.95,Khác,8.0,Khác,256.0,,Đà Nẵng,4.8,22.0
Dell Latitude 7490 [i7 8650U | 16G | 256G | FHD],8500000.0,Dell,Latitude,Đã sử dụng (chưa sửa chữa),,13.95,Intel Core i7,16.0,Onboard,256.0,,Bình Dương,4.6,65.0
Lenovo thinkpad X280- i5 8250U/8G/128G/12.5inch/WC,8500000.0,Lenovo,ThinkPad,Đã sử dụng (chưa sửa chữa),3.0,11.95,Intel Core i5,8.0,Onboard,128.0,,Tp Hồ Chí Minh,4.7,26.0
Laptop Ram 8G chip core i5 4200 SSD 240G,2970000.0,Dell,Latitude,Đã sử dụng (chưa sửa chữa),5.0,13.95,Intel Core i5,8.0,Onboard,250.0,,Tp Hồ Chí Minh,,
acer nitro 5 i7 11800h 8gb 512gb 3050 fullhd,16000000.0,Acer,Nitro 5,Đã sử dụng (chưa sửa chữa),4.0,15.95,Intel Core i7,8.0,NVIDIA,512.0,,Hà Nội,4.5,4.0
Thinkpad P50 I7 6820HQ 16G SSD 256G VGA M1000M 2G,8900000.0,Lenovo,ThinkPad,Đã sử dụng (chưa sửa chữa),0.0,15.95,Intel Core i7,8.0,NVIDIA,256.0,,Tp Hồ Chí Minh,0.0,
Văn phòng Học tập Giải Trí - Dell 5520 màn to rộng,2700000.0,Dell,Inspiron,Đã sử dụng (chưa sửa chữa),,15.95,Intel Core i5,4.0,Onboard,500.0,,Đồng Nai,5.0,2.0
"HP 820 G4 ( i7-6600U 8GB 256GB 12.5"" FHD) - BH 6T",5800000.0,HP,Elitebook,Đã sử dụng (chưa sửa chữa),,11.95,Intel Core i7,8.0,Onboard,256.0,,Tp Hồ Chí Minh,5.0,1.0
chỉ 1.3kg - Asus X405 Văn phòng Học tập Giải trí,4400000.0,Asus,VivoBook S Series,Đã sử dụng (chưa sửa chữa),,13.95,Intel Core i3,4.0,Onboard,128.0,,Đồng Nai,5.0,2.0
"Laptop MSI Katana GF76; FHD 17,3in,144Hz, như mới",20000000.0,MSI,GF Series,Đã sử dụng (chưa sửa chữa),,17.95,Intel Core i7,8.0,NVIDIA,512.0,Việt Nam,Cần Thơ,,
Bán sony core I5 ram 8G ssd 128G,3000000.0,Sony,Dòng Khác,Đã sử dụng (chưa sửa chữa),,,Intel Core i5,8.0,NVIDIA,128.0,,Thanh Hóa,3.8,4.0
Dell Precision 3570 i7 1255U Pro 16G 512G New Seal,20990000.0,Dell,Precision,Mới,4.0,15.95,Intel Core i7,16.0,Onboard,512.0,,Tp Hồ Chí Minh,4.8,12.0
Dell laitude 7370 M7/8/256SSD 13'3 pin 4h 99%,5100000.0,Dell,Latitude,Đã sử dụng (chưa sửa chữa),,,Khác,8.0,Onboard,256.0,,Tp Hồ Chí Minh,4.7,33.0
Laptop Dell Core 2 /4Gb/320G HDD/ 15INCH -BH 1 NĂM,2000000.0,Dell,Inspiron,Đã sử dụng (chưa sửa chữa),4.0,15.95,Intel Core 2 Duo,4.0,Onboard,256.0,,Tp Hồ Chí Minh,,
Laptop Acer Aspire 3 A315 58 i3 1115G4/8GB/256GB,6490000.0,Acer,Aspire,Đã sử dụng (chưa sửa chữa),,15.95,Intel Core i3,8.0,Onboard,256.0,,Đà Nẵng,4.5,6.0
Macbook Air 2018 i5 Ram16gb SSD256gb,10200000.0,Apple,Macbook Air,Đã sử dụng (chưa sửa chữa),0.0,13.95,Intel Core i5,16.0,Onboard,256.0,,Tp Hồ Chí Minh,5.0,1.0
"🔥 DELL INSPIRON 3543, MÁY ĐẸP GIÁ RẺ, 15.6 INCH",4500000.0,Dell,Inspiron,Đã sử dụng (chưa sửa chữa),4.0,15.95,Intel Core i3,4.0,Onboard,128.0,,Gia Lai,4.8,4.0
Laptop Dell Inspiron 15 3576 i5-8250U,5290000.0,Dell,Inspiron,Đã sử dụng (chưa sửa chữa),0.0,15.95,Intel Core i5,8.0,Onboard,1000.0,,Đà Nẵng,4.0,2.0
Acer Aspire 3 A315-58-54M5,10800000.0,Acer,Aspire,Mới,9.0,15.95,Intel Core i5,8.0,Onboard,512.0,,Tp Hồ Chí Minh,5.0,1.0
Dell Latitude 7390 Màn Siêu Mỏng + Face ID xịn xò,7800000.0,Dell,Latitude,Đã sử dụng (chưa sửa chữa),0.0,13.95,Intel Core i5,16.0,Onboard,256.0,,Bình Dương,4.8,10.0
Lattop itel i5 8259u/8gb/256gb 15.6in full hd,5500000.0,Hãng Khác,Dòng Khác,Mới,4.0,15.95,Intel Core i5,8.0,Onboard,256.0,,Bình Phước,,
"Dell Precision M752O_I7,32G RAM_đồ họa 3D/Render",12900000.0,Dell,Precision Mobile Workstations,Đã sử dụng (chưa sửa chữa),9.0,15.95,Intel Core i7,32.0,NVIDIA,1000.0,,Đà Nẵng,5.0,11.0
Dell E5420.. i5 2520m..ram 4g..ssd 128g..siêu rẽ,2600000.0,Dell,Latitude,Đã sử dụng (chưa sửa chữa),3.0,13.95,Intel Core i5,4.0,Onboard,128.0,,Tp Hồ Chí Minh,5.0,1.0
hp mini i7 2620M,2500000.0,HP,Elitebook,Đã sử dụng (chưa sửa chữa),0.0,11.95,Intel Core i7,4.0,Onboard,128.0,,Bến Tre,4.7,9.0
Alienware M15 R6 i7 11800H RTX 3070 Màn 360Hz,28500000.0,Dell,Alienware,Đã sử dụng (qua sửa chữa),2.0,15.95,Intel Core i7,16.0,NVIDIA,512.0,,Tp Hồ Chí Minh,4.6,15.0
DELL 7250 SIÊU MỎNG - PIN TRÂU - NHẸ - CHẠY NHANH,4900000.0,Dell,Latitude,Đã sử dụng (chưa sửa chữa),,11.95,Intel Core i5,8.0,Onboard,250.0,,Gia Lai,5.0,1.0
cắt lỗ lô laptop,123456.0,Dell,Latitude,Mới,3.0,13.95,Intel Core i5,8.0,Onboard,256.0,,Vĩnh Phúc,4.0,1.0
Dell N3576 Thế hệ 7 Ram 8G SSD 256G VGA=Đồ Hoạ,5500000.0,Dell,Inspiron,Đã sử dụng (chưa sửa chữa),3.0,15.95,Intel Core i3,8.0,AMD,256.0,Việt Nam,Tp Hồ Chí Minh,5.0,47.0
Dell XPS 9370 i7 gen8/16/512 4k tourch,11490000.0,Dell,XPS,Đã sử dụng (chưa sửa chữa),0.0,13.95,Intel Core i7,16.0,Onboard,512.0,,Tp Hồ Chí Minh,,
Laptop asus i5 6200u,3000000.0,Asus,Dòng Khác,Đã sử dụng (chưa sửa chữa),0.0,13.95,Intel Core i5,4.0,NVIDIA,128.0,,Cần Thơ,,
Laptop Asus Vivobook 15X OLED M1503 Ryzen 7-5800H,11500000.0,Asus,Dòng Khác,Mới,5.0,15.95,Ryzen 7,8.0,AMD,512.0,,Hà Nội,4.6,59.0
"Hp Zbook 17 G3 i5 (6440HQ,8GB,256GB) M1000 khủng",5900000.0,HP,ZBook,Đã sử dụng (chưa sửa chữa),3.0,17.95,Intel Core i5,8.0,NVIDIA,256.0,,Tp Hồ Chí Minh,,
Gigabte G5 i5 11400H RTX 3050 New BH 06/2024,14999999.0,Hãng Khác,Dòng Khác,Mới,9.0,15.95,Intel Core i5,16.0,NVIDIA,512.0,,Hà Nội,5.0,11.0
Surface Pro 9,27000000.0,Microsoft,Surface,Mới,4.0,13.95,Intel Core i5,8.0,Onboard,256.0,,Tp Hồ Chí Minh,5.0,7.0
"Lenovo thinpad E580 I5 8th, ram 16gb, nvme 512gb..",8500000.0,Lenovo,ThinkPad,Đã sử dụng (chưa sửa chữa),,15.95,Intel Core i5,16.0,AMD,512.0,,Tp Hồ Chí Minh,4.9,25.0
HP 14s ( Ryzen 3 thế hệ 3 / Ram 4G/256Gb ),6500000.0,Acer,Aspire,Đã sử dụng (chưa sửa chữa),,15.95,Ryzen 3,4.0,AMD,256.0,,Đắk Lắk,4.4,3.0
Laptop Dell Precision 5510 i7 16GB/256 đồ hoạ USA,6000000.0,Dell,Precision,Đã sử dụng (chưa sửa chữa),3.0,15.95,Intel Core i7,16.0,NVIDIA,256.0,Mỹ,Hà Nội,4.9,39.0
"Laptop HP, RAM 4G, Loa Hay",1550000.0,HP,Compaq,Đã sử dụng (chưa sửa chữa),,13.95,Intel Core 2 Duo,4.0,Onboard,,,Bạc Liêu,4.0,1.0
ASUS TP501 I5 6200 RAM 12G SSD 128-500G CẢM ỨNG,4900000.0,Asus,VivoBook S Series,Đã sử dụng (chưa sửa chữa),0.0,13.95,Intel Core i5,16.0,Onboard,128.0,,Tp Hồ Chí Minh,4.7,27.0
Asus Vivobook X412FAC | Core I5-10210u | 4GB | SSD,11000000.0,Asus,VivoBook S Series,Đã sử dụng (chưa sửa chữa),3.0,13.95,Intel Core i5,4.0,Onboard,256.0,,Bình Dương,3.7,5.0
"Surface Laptop 2 (Core I5-8250U, 8GB, 256GB, 3K)",7900000.0,Microsoft,Surface,Mới,3.0,13.95,Intel Core i5,8.0,Onboard,256.0,,Tp Hồ Chí Minh,4.8,37.0
"Bộ surface book 2 bản 15"" gpu 1060",11500000.0,Microsoft,Surface Book 2,Đã sử dụng (chưa sửa chữa),0.0,15.95,Intel Core i7,16.0,NVIDIA,256.0,,Hà Nội,4.0,1.0
Lenovo ThinkPad P52,20000000.0,Lenovo,ThinkPad,Đã sử dụng (chưa sửa chữa),1.0,15.95,Intel Core i7,64.0,NVIDIA,512.0,Mỹ,Hà Nội,,
Macbook Air M1 bản 8/256 hàng Topzone bh 8/2023,15000000.0,Apple,Macbook Air,Đã sử dụng (chưa sửa chữa),5.0,13.95,Khác,8.0,Onboard,256.0,,An Giang,,
Thinkpad T420 i5-2520,2500000.0,Lenovo,ThinkPad,Đã sử dụng (chưa sửa chữa),4.0,13.95,Intel Core i5,4.0,Onboard,256.0,,Tp Hồ Chí Minh,5.0,3.0
Dell Latitude E5270 i5 6300 8GB SSD 256GB BH dài,4000000.0,Dell,Latitude,Đã sử dụng (chưa sửa chữa),,11.95,Intel Core i5,8.0,Onboard,256.0,,Hà Nội,4.9,39.0
LapTop Card Đồ Họa - Máy Đẹp - Zin All - Giá Rẻ,6500000.0,Dell,Vostro,Đã sử dụng (chưa sửa chữa),3.0,15.95,Intel Core i5,8.0,AMD,128.0,,Tp Hồ Chí Minh,,
Panasonic core i7-6700 ram 8g ssd 256g 14inch full,5500000.0,Panasonic,CF,Đã sử dụng (chưa sửa chữa),4.0,13.95,Intel Core i7,8.0,Onboard,256.0,,Tp Hồ Chí Minh,5.0,19.0
"DELL Latitude 5521 full box, còn BH đến T7/2023",16500000.0,Dell,Latitude,Đã sử dụng (chưa sửa chữa),4.0,15.95,Intel Core i7,16.0,Onboard,512.0,,Hà Nội,5.0,2.0
Macbook Pro 16-inch 2019,24500000.0,Apple,Macbook Pro Touch Bar,Đã sử dụng (chưa sửa chữa),1.0,15.95,Intel Core i7,16.0,AMD,512.0,Mỹ,Hà Nội,,
Laptop Dell Vostro V3510 i5 1135G7/8GB/512GB/15.6F,10500000.0,Dell,Vostro,Đã sử dụng (chưa sửa chữa),1.0,15.95,Intel Core i5,8.0,Onboard,512.0,,Tp Hồ Chí Minh,4.5,2.0
dell i5 🎯🎯🎯🎯🎯🎯,4500000.0,Dell,Latitude,Đã sử dụng (chưa sửa chữa),9.0,13.95,Intel Core i5,8.0,NVIDIA,256.0,,Đà Nẵng,4.4,56.0
"Macbook Air Retina 13"" 2020 | I3 | 8G | 256G- Gray",11990000.0,Apple,Macbook Air,Đã sử dụng (chưa sửa chữa),9.0,13.95,Intel Core i3,8.0,Khác,256.0,,Tp Hồ Chí Minh,,
# dell 3593 core i5 -1035g1 vga rơi - keng 99,8900000.0,Dell,Inspiron,Đã sử dụng (chưa sửa chữa),4.0,15.95,Intel Core i5,8.0,NVIDIA,256.0,,Đà Nẵng,5.0,3.0
"Surface Pro 2017 ( Pro 5 ) Kèm Sạc , Phím ZIN",7590000.0,Microsoft,Surface Pro 5,Đã sử dụng (chưa sửa chữa),5.0,11.95,Intel Core i7,16.0,Khác,512.0,Mỹ,Hà Nội,4.2,19.0
3558 core I5 RAM 4B SSD128G VAG 820M 2G CHIẾN GAME,6900000.0,Dell,Inspiron,Mới,5.0,15.95,Intel Core i5,4.0,NVIDIA,128.0,,Đà Nẵng,5.0,9.0
"DELL N3542, i7_4510U, 8G, 256G, NVIDIA 840M,15.6IN",6900000.0,Dell,Inspiron,Đã sử dụng (chưa sửa chữa),3.0,15.95,Intel Core i7,8.0,NVIDIA,256.0,,Tp Hồ Chí Minh,4.8,34.0
Laptop Asus X551MA,2390000.0,Asus,Dòng Khác,Đã sử dụng (chưa sửa chữa),0.0,13.95,Intel Celeron,4.0,Onboard,128.0,,Cần Thơ,4.0,15.0
Dell E 7270 i5 6200/ ram 4g/ ssd 128g máy đẹp,3600000.0,Dell,Latitude,Đã sử dụng (chưa sửa chữa),4.0,11.95,Intel Core i5,4.0,,128.0,,Bình Dương,5.0,3.0
Dell Latitude 5285 I7 7600U Ram 16G SSD 256G 12in,8700000.0,Dell,Latitude,Đã sử dụng (chưa sửa chữa),4.0,11.95,Intel Core i7,16.0,Onboard,256.0,,Tp Hồ Chí Minh,4.3,14.0
"DELL XPS 9510 OLED 3,5K i7 11800H RTX 3050Ti White",29800000.0,Dell,XPS,Đã sử dụng (chưa sửa chữa),4.0,15.95,Intel Core i7,16.0,NVIDIA,512.0,Mỹ,Tp Hồ Chí Minh,0.0,
Bán giúp chị latop đỏ i5 ram 8 card rời,3900000.0,Lenovo,Dòng Khác,Đã sử dụng (chưa sửa chữa),1.0,13.95,Intel Core i5,8.0,NVIDIA,128.0,,Bình Dương,,
Máy mua 400 đô do ít sd nên sang nhượng ạ !,6500000.0,Lenovo,IdeaPad,Mới,7.0,13.95,Intel Core i3,8.0,Onboard,256.0,,Kiên Giang,3.4,1.0
HP Pro 650 G1 i5-4210M-8G-256G MH 15.6 HD Japan,4800000.0,HP,ProBook,Đã sử dụng (chưa sửa chữa),0.0,15.95,Intel Core i5,8.0,Onboard,256.0,,Cần Thơ,5.0,6.0
"Xả DELL XPS 9310 i7 1185G7, Ram 32, ổ 1TB fullbox",24000000.0,Dell,XPS,Đã sử dụng (chưa sửa chữa),,13.95,Intel Core i7,32.0,Onboard,1000.0,,Hà Nội,5.0,1.0
𝘼𝙎𝙐𝙎 𝙍𝙊𝙂 𝙂𝟱𝟭𝟯𝙃 - Chiến game thả ga,16000000.0,Asus,G series,Đã sử dụng (chưa sửa chữa),4.0,15.95,Ryzen 7,8.0,Onboard,512.0,,Cần Thơ,4.4,5.0
"Thinkpad X1 Carbon i5-7200U, 8G, 512GB",8700000.0,Lenovo,ThinkPad,Đã sử dụng (chưa sửa chữa),1.0,13.95,Intel Core i5,8.0,Onboard,512.0,,Thừa Thiên Huế,5.0,9.0
